사용월,호선명,지하철역,22시-23시 하차인원,23시-24시 하차인원,00시-01시 하차인원,총하차승객수,구
201509,2호선,선릉,22541,13812,6629,65523,
201509,2호선,삼성,21050,11616,6279,59995,
201509,2호선,종합운동장,21752,13174,3847,60525,
201509,2호선,신천,44218,26098,8745,123279,
201509,2호선,잠실,105480,63496,17205,291661,
201509,2호선,잠실나루,29608,19028,6091,84335,
201509,2호선,강변,82007,46335,11618,221967,
201509,2호선,구의,46982,27702,10017,131683,
201509,2호선,건대입구,80535,50388,18364,229822,
201509,2호선,성수,18713,13245,8292,58963,
201509,9호선,노량진,57311,29023,5561,149206,
201509,9호선,노들,8778,5258,1458,24272,
201509,9호선,흑석(중앙대입구),16557,10651,4049,47814,
201509,9호선,동작,2263,1581,1245,7352,
201509,9호선,구반포,3669,2178,710,10226,
201509,9호선,신반포,3774,2286,708,10542,
201509,9호선,고속터미널,18409,10894,2813,50525,
201509,9호선,사평,4217,2513,853,11800,
201509,9호선,신논현,26167,15689,5181,73204,
201509,9호선2단계,언주,4120,2962,1042,12244,
201509,9호선2단계,선정릉,4816,3627,1235,14494,
201509,9호선2단계,삼성중앙,3390,2585,868,10233,
201509,9호선2단계,봉은사,5361,3290,1028,15040,
201509,9호선2단계,종합운동장,7542,5495,1919,22498,
201509,공항철도 1호선,서울역,8891,4229,2144,24155,
201509,공항철도 1호선,공덕,2809,2103,876,8597,
201509,공항철도 1호선,홍대입구,9154,6943,2113,27364,
201509,공항철도 1호선,디지털미디어시티,6209,4351,1741,18510,
201509,공항철도 1호선,김포공항,3814,1969,899,10496,
201509,공항철도 1호선,계양,32154,21746,4704,90758,
201509,공항철도 1호선,검암,40222,33557,10547,124548,
201509,공항철도 1호선,청라국제도시,11791,7401,1590,32573,
201509,공항철도 1호선,운서,11850,10440,3813,37953,
201509,공항철도 1호선,공항화물청사,528,237,100,1393,
201509,공항철도 1호선,인천국제공항,3604,3520,1941,12669,
201509,2호선,뚝섬,19131,12409,4401,55072,
201509,2호선,한양대,6765,4568,1763,19861,
201509,2호선,왕십리(성동구청),28452,20333,8443,85680,
201509,2호선,상왕십리,17029,11249,3766,49073,
201509,2호선,신당,19871,12914,4305,56961,
201509,2호선,동대문역사문화공원,20403,14988,5153,60947,
201509,2호선,을지로4가,3830,2858,790,11308,
201509,2호선,을지로3가,5610,4220,1294,16734,
201509,2호선,을지로입구,17954,11314,4544,51766,
201509,2호선,시청,6816,4672,1702,20006,
201509,1호선,동묘앞,6252,4286,3254,20044,
201509,1호선,청량리(지하),35387,24567,7763,103104,
201509,1호선,제기동,11971,7892,1940,33774,
201509,2호선,방배,26781,15791,4911,74264,
201509,2호선,사당,84711,54852,18205,242479,
201509,2호선,낙성대,67442,45178,14804,194866,
201509,2호선,서울대입구,108498,71656,26221,314873,
201509,2호선,봉천,46924,27376,8526,129750,
201509,8호선,잠실,7492,4096,1517,20597,
201509,8호선,석촌,11684,8703,2440,34511,
201509,8호선,송파,6182,4152,1073,17589,
201509,8호선,가락시장,7182,4243,2187,20794,
201509,8호선,문정,7443,4383,1445,20714,
201509,8호선,장지,13625,8534,2795,38579,
201509,8호선,복정,5995,3442,1405,16837,
201509,8호선,산성,18057,10784,3537,50435,
201509,8호선,남한산성입구,28389,17270,5221,79269,
201509,8호선,단대오거리,25661,17033,4925,73280,
201509,8호선,신흥,9505,6148,1829,26987,
201509,8호선,수진,7436,4761,1593,21226,
201509,8호선,모란,3305,2191,1205,10006,
201509,9호선,개화,8009,5481,1870,23369,
201509,9호선,김포공항,6088,3665,1941,17782,
201509,9호선,공항시장,7060,5305,1743,21168,
201509,9호선,신방화,16676,12774,4295,50421,
201509,9호선,마곡나루,4219,3593,1333,13364,
201509,9호선,양천향교,12813,9643,3282,38551,
201509,9호선,가양,41247,28841,9794,121129,
201509,9호선,증미,9302,7090,2330,28024,
201509,9호선,등촌,17616,11847,4214,51293,
201509,9호선,염창,35661,27883,7638,106843,
201509,9호선,신목동,7992,5705,2207,23896,
201509,9호선,선유도,6778,4842,1712,20110,
201509,9호선,당산,31864,20963,8088,92779,
201509,9호선,국회의사당,3940,2769,828,11477,
201509,9호선,여의도,8865,5931,1977,25638,
201509,9호선,샛강,4418,2804,1165,12805,
201509,3호선,남부터미널,22576,12473,3518,61143,
201509,3호선,양재,33635,20088,5891,93249,
201509,3호선,매봉,9830,6119,1957,27736,
201509,3호선,도곡,8458,5269,2848,25033,
201509,3호선,대치,14888,9635,3385,42796,
201509,3호선,학여울,2369,1718,573,7029,
201509,3호선,대청,18940,12777,4551,55208,
201509,3호선,일원,11860,6801,2353,32874,
201509,3호선,수서,21312,12602,6201,61427,
201509,3호선,가락시장,12474,8022,2607,35577,
201509,3호선,경찰병원,11007,7725,2083,31822,
201509,3호선,오금,13808,9157,2988,39761,
201509,4호선,당고개,27725,20728,7136,83314,
201509,4호선,상계,44639,33900,11554,134732,
201509,4호선,노원,48653,35658,12828,145792,
201509,4호선,창동,64697,45459,16213,191066,
201509,4호선,쌍문,68469,48557,15719,201214,
201509,4호선,수유(강북구청),92142,62637,15714,262635,
201509,4호선,미아,31576,20188,5413,88753,
201509,4호선,미아사거리,61519,38051,9009,170098,
201509,4호선,길음,54609,35707,9125,154050,
201509,4호선,성신여대입구,38038,26235,7582,109893,
201509,4호선,한성대입구,23109,15600,10118,71936,
201509,4호선,혜화,24813,16278,6638,72542,
201509,4호선,동대문,9822,9527,2668,31839,
201509,4호선,동대문역사문화공원,16073,11516,3984,47646,
201509,4호선,충무로,14836,10904,3628,44204,
201509,4호선,명동,15346,9653,2731,43076,
201509,4호선,회현,7604,4951,1618,21777,
201509,4호선,서울역,23715,13993,4705,66128,
201509,4호선,숙대입구,19738,12971,3265,55712,
201509,4호선,삼각지,5779,4257,1606,17421,
201509,4호선,신용산,8388,4889,1404,23069,
201509,4호선,이촌,8953,5352,1958,25216,
201509,4호선,동작,3449,2357,1034,10289,
201509,4호선,총신대입구,38369,22585,6743,106066,
201509,4호선,사당,41342,28463,11195,122342,
201509,4호선,남태령,1058,647,245,3008,
201509,경부선,서울역,0,0,0,0,
201509,경부선,남영,12095,7932,1692,33814,
201509,경부선,용산,18321,7969,2929,47540,
201509,경부선,노량진,44816,30002,7134,126768,
201509,경부선,대방,21584,14448,3259,60875,
201509,경부선,영등포,44051,23594,6681,118377,
201509,경부선,신도림,5542,3354,2003,16441,
201509,경원선,이촌,5291,3289,982,14853,
201509,경원선,서빙고,2099,1385,367,5950,
201509,경원선,한남,3833,2806,570,11042,
201509,경원선,옥수,6,1,0,13,
201509,경원선,응봉,3094,1913,416,8517,
201509,경원선,왕십리,29103,15773,6375,80354,
201509,경원선,청량리(지상),17226,12531,5658,52641,
201509,중앙선,회기,49345,36434,9688,144812,
201509,경원선,외대앞,22423,18108,4380,67334,
201509,경원선,신이문,19966,13438,2968,56338,
201509,경원선,석계,26370,15482,3771,71993,
201509,경부선,명학,11683,9646,1534,34546,
201509,경부선,금정,54038,40257,15026,163359,
201509,경부선,군포,7817,5964,968,22566,
201509,경부선,의왕,14059,10960,2166,41244,
201509,경부선,성균관대,34627,22972,5452,97678,
201509,경부선,화서,17588,12356,3343,50875,
201509,경부선,수원,53894,36848,10334,154970,
201509,경부선,독산,24213,15365,1330,65121,
201509,경부선,세류,6550,5065,1686,19851,
201509,경부선,병점,28229,19476,11093,87027,
201509,경부선,세마,4298,3719,169,12484,
201509,경부선,오산대,3483,3085,153,10204,
201509,경부선,오산,16657,10357,498,44169,
201509,경부선,진위,1890,1143,76,4999,
201509,경부선,송탄,8387,8757,990,26521,
201509,경부선,서정리,8432,5998,1374,24236,
201509,경부선,지제,863,582,137,2445,
201509,경부선,평택,19541,9261,2019,50362,
201509,경부선,성환,5226,4714,714,15880,
201509,경부선,직산,1492,993,232,4209,
201509,경부선,두정,9925,6390,2999,29239,
201509,경부선,천안,9979,6061,3307,29326,
201509,경부선,당정,15166,11676,2080,44088,
201509,경부선,서동탄,2248,2448,1129,8073,
201509,경부선,광명,22,3,0,47,
201509,안산선,산본,29108,21716,10317,90249,
201509,안산선,대야미,6710,4624,1906,19950,
201509,안산선,반월,10656,5968,2671,29951,
201509,안산선,상록수,44525,28671,15055,132776,
201509,안산선,한대앞,17035,10630,5296,49996,
201509,안산선,중앙,27017,20042,10125,84201,
201509,안산선,고잔,13155,12018,6529,44857,
201509,안산선,초지,6817,4885,1998,20517,
201509,안산선,안산,22827,12240,5338,63232,
201509,안산선,신길온천,3478,2290,1445,10691,
201509,안산선,정왕,14492,10743,5594,45321,
201509,안산선,오이도,15065,11458,5715,47303,
201509,6호선,합정,15288,10499,3488,44563,
201509,6호선,상수,11294,8504,2604,33696,
201509,6호선,광흥창,9764,7151,2076,28755,
201509,6호선,대흥,9610,7432,2014,28666,
201509,6호선,공덕,17802,12615,5485,53704,
201509,6호선,효창공원앞,9241,6354,2102,26938,
201509,6호선,삼각지,7673,5589,1576,22511,
201509,6호선,녹사평(용산구청),6384,4769,1437,18974,
201509,6호선,이태원,21048,18027,6152,66275,
201509,6호선,한강진,3453,2322,2105,11333,
201509,6호선,버티고개,4287,2953,865,12392,
201509,6호선,약수,3374,2486,816,10050,
201509,6호선,청구,4199,2689,1116,12203,
201509,6호선,신당,5989,10606,1998,24582,
201509,6호선,동묘앞,9022,8666,2345,29055,
201509,6호선,창신,5378,3626,1133,15515,
201509,6호선,보문,14657,9672,3604,42590,
201509,6호선,안암,16204,13471,6147,52026,
201509,6호선,고려대,14675,12073,3203,44626,
201509,6호선,월곡,20492,14933,3984,59901,
201509,6호선,상월곡,12050,8603,2228,34931,
201509,6호선,돌곶이,17331,10860,4163,49685,
201509,6호선,석계,29781,20899,6607,87068,
201509,6호선,태릉입구,11652,9742,4657,37703,
201509,6호선,화랑대,23483,16152,5484,68602,
201509,6호선,봉화산(서울의료원),19945,13500,4455,57845,
201509,7호선,장암,1275,1117,330,3997,
201509,7호선,도봉산,23708,17527,8337,73280,
201509,7호선,수락산,28034,19771,8540,84379,
201509,7호선,마들,23738,17987,7052,72515,
201509,7호선,노원,25021,19434,7517,76993,
201509,7호선,중계,28524,19187,6987,83222,
201509,7호선,하계,35644,25154,8973,105415,
201509,7호선,공릉,21537,16253,5888,65215,
201509,7호선,태릉입구,14351,9387,4393,42482,
201509,7호선,먹골,20172,13902,4200,58446,
201509,7호선,중화,22144,15172,4814,64274,
201509,7호선,상봉,27952,20534,8588,85026,
201509,7호선,면목,29997,20717,6860,87571,
201509,7호선,사가정,31597,19608,7128,89930,
201509,7호선,용마산,14334,9200,3373,41241,
201509,7호선,중곡,18010,12320,3779,52119,
201509,7호선,군자,19183,12249,4490,55105,
201509,7호선,어린이대공원,16006,10760,3915,46687,
201509,7호선,건대입구,17263,10395,5766,50687,
201509,7호선,뚝섬유원지,17257,9742,2902,47158,
201509,7호선,청담,12203,8656,4835,37897,
201509,7호선,강남구청,7635,5349,2416,23035,
201509,7호선,학동,7741,6804,2310,24596,
201509,7호선,논현,11553,8405,3126,34637,
201509,8호선,천호,31040,21242,7203,90525,
201509,안산선,수리산,7344,5033,1847,21568,
201509,경인선,개봉,42508,29801,3765,118582,
201509,경인선,오류동,21708,14608,3535,61559,
201509,경인선,역곡,60648,40271,7586,169153,
201509,경인선,부천,73517,49853,10379,207266,
201509,경인선,송내,61059,41636,8263,172017,
201509,경인선,부평,63463,44291,13229,184446,
201509,경인선,백운,17267,14042,4105,52681,
201509,경인선,동암,53108,37791,10888,154895,
201509,경인선,주안,50735,39632,12586,153688,
201509,경인선,제물포,10221,8529,3698,32669,
201509,경인선,동인천,27846,22040,7724,85456,
201509,경인선,인천,2023,1446,1383,6875,
201509,2호선,신림,174354,112917,38655,500280,
201509,2호선,신대방,72963,41111,13019,200056,
201509,2호선,구로디지털단지,115443,70094,21435,322415,
201509,경인선,구일,11197,7370,1120,30884,
201509,경인선,소사,25967,18712,4437,75083,
201509,경인선,부개,21712,14341,4192,61957,
201509,경인선,간석,12876,9311,4018,39081,
201509,경인선,도원,4217,3332,2099,13865,
201509,경인선,온수,12399,8509,2233,35540,
201509,경인선,중동,19569,15203,3690,58031,
201509,경인선,도화,5470,4459,1972,17371,
201509,분당선,수원,8327,5305,2824,24783,
201509,분당선,서울숲,9477,5059,1163,25176,
201509,분당선,압구정로데오,5794,3454,672,15714,
201509,분당선,강남구청,7012,4266,967,19257,
201509,분당선,선정릉,4452,2852,684,12440,
201509,분당선,가천대,18050,12248,2144,50492,
201509,분당선,태평,34138,19433,2834,90543,
201509,분당선,모란,40187,24757,2970,108101,
201509,분당선,야탑,34749,22888,4685,97071,
201509,분당선,서현,23529,13996,2254,63308,
201509,분당선,수내,12521,7079,1625,33746,
201509,분당선,정자,23808,14633,4529,66778,
201509,분당선,미금,34018,23008,5290,96334,
201509,분당선,오리,20485,12939,4144,58053,
201509,분당선,이매,7972,5424,1127,22495,
201509,분당선,보정,4160,2929,728,11977,
201509,분당선,죽전,45328,32836,14281,137773,
201509,분당선,구성,12264,8025,1751,34304,
201509,분당선,신갈,9764,7684,1580,28792,
201509,분당선,기흥,15049,12345,2856,45299,
201509,분당선,상갈,11159,7705,1921,31944,
201509,분당선,청명,8220,5568,1434,23442,
201509,분당선,영통,13084,8582,2485,37235,
201509,분당선,망포,21092,12236,3743,58163,
201509,분당선,매탄권선,8053,6243,1390,23739,
201509,분당선,수원시청,11692,10860,2431,36675,
201509,분당선,매교,4107,2898,753,11865,
201509,수인선,달월,62,32,10,166,
201509,수인선,월곶,4334,2510,537,11715,
201509,수인선,소래포구,5350,3369,1092,15161,
201509,수인선,인천논현,6804,3795,1047,18450,
201509,수인선,호구포,2873,2009,317,8072,
201509,2호선,대림,77251,40022,11142,205666,
201509,2호선,신도림,103960,76433,35694,320047,
201509,2호선,문래,21765,14373,5193,63096,
201509,2호선,영등포구청,24806,17215,6363,73190,
201509,2호선,당산,41360,28116,8445,119281,
201509,2호선,합정,38648,25591,8744,111631,
201509,2호선,홍대입구,82361,60995,22712,248429,
201509,2호선,신촌,48908,36867,12145,146828,
201509,2호선,이대,23574,17823,6088,71059,
201509,2호선,아현,14319,10016,3245,41899,
201509,2호선,충정로,13697,9729,3115,40238,
201509,2호선,용답,5767,3574,1010,16118,
201509,2호선,신답,2715,2100,575,8105,
201509,수인선,남동인더스파크,730,419,67,1946,
201509,수인선,원인재,7973,4987,1710,22643,
201509,수인선,연수,5023,2910,923,13879,
201509,수인선,송도,6028,4279,1050,17385,
201509,경원선,방학,14670,10665,2478,42483,
201509,7호선,반포,5398,3172,941,14909,
201509,7호선,고속터미널,8657,5503,1595,24412,
201509,7호선,내방,11943,7931,4335,36152,
201509,7호선,이수,22135,14205,4675,63150,
201509,7호선,남성,19857,13060,4501,57275,
201509,7호선,숭실대입구,26837,19240,5968,78882,
201509,7호선,상도,18616,13616,4337,55185,
201509,7호선,장승배기,18232,11134,4279,51877,
201509,7호선,신대방삼거리,27494,17458,6588,79034,
201509,7호선,보라매,13642,8844,3193,39321,
201509,7호선,신풍,23780,13583,4242,65385,
201509,7호선,대림,18607,8701,2077,47992,
201509,7호선,남구로,24357,12859,3499,65072,
201509,7호선,가산디지털단지,12631,8333,3172,36767,
201509,7호선,철산,47193,33360,10978,138724,
201509,7호선,광명사거리,52250,35392,10520,150412,
201509,7호선,천왕,14443,10501,3377,42764,
201509,7호선,온수,19770,14819,7931,62290,
201509,7호선,까치울,11961,6696,2230,32848,
201509,7호선,부천종합운동장,10339,7610,2809,31097,
201509,7호선,춘의,9767,7806,2665,30005,
201509,7호선,신중동,19527,16450,6331,61835,
201509,7호선,부천시청,16188,13601,4795,50772,
201509,7호선,상동,17807,14414,4910,54938,
201509,7호선,삼산체육관,10101,7742,2365,30309,
201509,7호선,굴포천,19166,12347,4173,54852,
201509,7호선,부평구청,22314,14421,7081,66130,
201509,8호선,암사,31774,21174,5528,90250,
201509,경원선,광운대,16541,12622,7213,52917,
201509,경춘선,청평,2734,1618,70,7156,
201509,경춘선,상천,367,277,20,1031,
201509,경춘선,가평,1725,1520,550,5520,
201509,경춘선,굴봉산,124,111,26,385,
201509,경춘선,백양리,106,73,23,308,
201509,경춘선,강촌,433,390,71,1327,
201509,경춘선,김유정,222,165,38,647,
201509,경춘선,남춘천,5155,3709,1673,15692,
201509,경춘선,춘천,2337,1154,1370,7198,
201509,장항선,봉명,1338,967,786,4429,
201509,장항선,쌍용동,3917,3114,1814,12762,
201509,장항선,아산,2285,1498,820,6888,
201509,장항선,배방,1126,1404,650,4306,
201509,장항선,온양온천,4592,4969,2020,16173,
201509,장항선,신창,3824,3641,1140,12429,
201509,과천선,선바위,10471,6302,2108,29352,
201509,과천선,경마공원,1175,777,295,3422,
201509,과천선,대공원,389,258,86,1122,
201509,과천선,과천,10428,7293,2251,30400,
201509,과천선,정부과천청사,10969,7302,2216,31456,
201509,과천선,인덕원,39580,28615,11101,118876,
201509,과천선,평촌,20067,14241,6002,60377,
201509,과천선,범계,42729,29893,12152,127503,
201509,경부선,구로,29317,21379,21067,101080,
201509,경부선,가산디지털단지,15282,9350,1539,41453,
201509,경부선,금천구청,18187,12047,1395,49816,
201509,경부선,석수,21008,14196,1454,57666,
201509,경부선,관악,15286,11835,1581,43988,
201509,경부선,안양,39729,28024,5064,112546,
201509,6호선,망원,17864,11399,3222,50349,
201509,경원선,월계,7690,4948,1363,21691,
201509,경원선,녹천,8901,6406,2005,26213,
201509,경원선,창동,0,0,0,0,
201509,분당선,선릉,6070,4097,877,17114,
201509,분당선,한티,13275,8866,1093,36509,
201509,분당선,도곡,6942,4527,680,19091,
201509,분당선,구룡,3005,2491,307,8808,
201509,분당선,개포동,8050,5214,889,22203,
201509,분당선,대모산입구,7882,5099,979,21842,
201509,분당선,수서,13533,9101,1490,37657,
201509,분당선,복정,0,0,0,0,
201509,경부선,신길,15875,9902,3033,44685,
201509,중앙선,중랑,10932,6573,1703,30140,
201509,중앙선,상봉,10938,6881,2352,31109,
201509,중앙선,망우,12049,8048,2179,34325,
201509,중앙선,양원,2234,1784,436,6688,
201509,중앙선,구리,27218,18846,4746,78028,
201509,중앙선,도농,17725,14198,3712,53360,
201509,중앙선,양정,629,529,275,2062,
201509,중앙선,덕소,12396,8721,4489,38002,
201509,중앙선,도심,4459,2042,977,11937,
201509,중앙선,팔당,340,375,127,1182,
201509,중앙선,운길산,840,751,194,2625,
201509,중앙선,양수,2702,2279,619,8302,
201509,중앙선,신원,247,186,85,765,
201509,중앙선,국수,1048,954,415,3465,
201509,중앙선,아신,1322,1330,533,4507,
201509,중앙선,오빈,492,412,168,1564,
201509,중앙선,양평,5951,3951,1870,17723,
201509,중앙선,원덕,524,541,222,1811,
201509,중앙선,용문,3711,2022,1175,10619,
201509,경의선,서울역,282,1613,177,2354,
201509,경의선,공덕,2469,1632,466,7036,
201509,경의선,서강대,1780,1346,350,5256,
201509,경의선,홍대입구,1860,1393,333,5446,
201509,경의선,가좌,3206,2795,567,9774,
201509,경의선,디지털미디어시티,3479,2500,489,9947,
201509,경의선,수색,1939,1266,228,5372,
201509,경의선,화전,2608,2182,636,8034,
201509,경의선,강매,5831,3464,1130,16256,
201509,경의선,행신,15148,8582,3827,42705,
201509,경의선,능곡,6651,4056,2521,19879,
201509,경의선,곡산,565,506,96,1732,
201509,경의선,백마,11564,11195,2264,36587,
201509,경의선,풍산,8203,7608,1530,25544,
201509,경의선,일산,16786,13605,3732,50909,
201509,경의선,탄현,16185,13981,3576,49927,
201509,경의선,운정,10011,7067,3240,30329,
201509,경의선,금릉,8426,5345,3538,25735,
201509,경의선,금촌,11123,6296,3729,32271,
201509,경의선,월롱,3141,2988,1269,10539,
201509,경의선,파주,1236,1093,431,3996,
201509,경의선,문산,9211,7607,4658,30687,
201509,경춘선,신내,682,418,118,1900,
201509,경춘선,갈매,167,189,16,539,
201509,경춘선,별내,3135,2117,267,8654,
201509,경춘선,퇴계원,6656,4377,629,18318,
201509,경춘선,사릉,7597,4330,904,20428,
201509,경춘선,금곡,1695,2197,394,5981,
201509,경춘선,평내호평,7718,9879,2639,27954,
201509,경의선,신촌,411,305,98,1225,
201509,경춘선,천마산,2246,1917,347,6756,
201509,경춘선,마석,6130,3900,1517,17677,
201509,경춘선,대성리,676,392,14,1758,
201509,3호선,안국,6815,4149,1385,19164,
201509,3호선,종로3가,3684,2407,876,10651,
201508,8호선,수진,7757,4789,1594,21897,
201508,8호선,모란,3675,2392,1256,10998,
201508,9호선,개화,7654,5622,1904,22834,
201508,9호선,김포공항,6552,3837,2218,19159,
201508,9호선,공항시장,7126,5487,1751,21490,
201508,9호선,신방화,16652,12687,4257,50248,
201508,9호선,마곡나루,4346,3748,1368,13808,
201508,9호선,양천향교,12845,9826,3251,38767,
201508,9호선,가양,42644,29601,9513,124402,
201508,9호선,증미,9934,7553,2419,29840,
201508,9호선,등촌,18415,12157,4055,53042,
201508,9호선,염창,36660,27957,7078,108355,
201508,9호선,신목동,8250,5685,2009,24194,
201508,9호선,선유도,7224,5213,1553,21214,
201508,2호선,건대입구,82951,52414,18562,236878,
201508,2호선,구의,48296,27955,9996,134543,
201508,2호선,강변,86293,48036,11240,231862,
201508,2호선,잠실나루,28961,18719,5523,82164,
201508,2호선,잠실,108509,65749,16442,299209,
201508,2호선,신천,46626,26757,8620,128629,
201508,2호선,종합운동장,22192,13593,3713,61690,
201508,2호선,삼성,22421,11842,6940,63624,
201508,5호선,마장,8210,5086,1595,23101,
201508,5호선,답십리,26438,17299,4971,75146,
201508,5호선,장한평,23039,15602,4932,66612,
201508,5호선,군자,20638,13991,6575,61842,
201508,5호선,아차산,23308,15385,4969,66970,
201508,5호선,광나루,20599,12948,3052,57198,
201508,5호선,천호,28901,19030,6095,82927,
201508,5호선,강동,29547,20195,9093,88382,
201508,5호선,길동,12438,7956,2986,35818,
201508,5호선,굽은다리,19505,11686,4189,54885,
201508,5호선,명일,16119,9834,3371,45443,
201508,5호선,고덕,13182,8009,2725,37098,
201508,5호선,상일동,20417,16035,3896,60765,
201508,9호선,당산,33056,21214,7830,95156,
201508,7호선,부천종합운동장,10296,7487,2551,30630,
201508,7호선,춘의,9761,8102,2546,30170,
201508,7호선,신중동,18742,16314,6086,59884,
201508,7호선,부천시청,15571,13342,4406,48890,
201508,7호선,상동,17810,13793,4498,53911,
201508,7호선,삼산체육관,10094,7270,2131,29589,
201508,경부선,의왕,13229,10683,2050,39191,
201508,경부선,성균관대,33628,22492,5270,95018,
201508,경부선,화서,17356,11989,3419,50120,
201508,경부선,수원,52684,37675,10429,153472,
201508,중앙선,구리,27049,18594,4903,77595,
201508,중앙선,도농,17953,13483,3896,53285,
201508,중앙선,양정,645,510,262,2062,
201508,중앙선,덕소,12071,9008,4738,37888,
201508,중앙선,도심,4411,2206,1007,12035,
201508,중앙선,팔당,492,393,127,1504,
201508,중앙선,운길산,898,743,180,2719,
201508,중앙선,양수,2687,2331,575,8280,
201508,중앙선,신원,251,141,105,748,
201508,중앙선,국수,1056,894,397,3403,
201508,중앙선,아신,1450,1245,538,4683,
201508,중앙선,오빈,509,446,213,1677,
201508,중앙선,양평,6129,4128,2056,18442,
201508,중앙선,원덕,570,487,219,1846,
201508,중앙선,용문,3889,2214,1212,11204,
201508,경의선,서울역,334,1803,173,2644,
201508,경의선,신촌,389,393,113,1284,
201508,경의선,공덕,2557,1470,469,7053,
201508,경의선,서강대,1975,1243,293,5486,
201508,경의선,홍대입구,2140,1581,372,6233,
201508,경의선,가좌,3185,2588,548,9506,
201508,9호선,동작,2265,1499,1404,7433,
201508,9호선,구반포,3953,2211,644,10761,
201508,9호선,신반포,4008,2423,665,11104,
201508,경부선,독산,23485,14811,1271,63052,
201508,경부선,세류,6599,4766,1727,19691,
201508,경부선,병점,27945,18559,11327,85776,
201508,경부선,세마,4217,3561,214,12209,
201508,경부선,오산대,3307,3058,114,9786,
201508,경부선,오산,16547,10680,496,44270,
201508,경부선,진위,1887,1211,76,5061,
201508,경부선,송탄,8179,8986,917,26261,
201508,경부선,서정리,7742,6056,1227,22767,
201508,경부선,지제,834,592,144,2404,
201508,경부선,평택,18825,9144,2232,49026,
201508,경부선,성환,4383,4264,747,13777,
201508,경부선,직산,1390,989,284,4053,
201508,경부선,두정,8791,6568,3076,27226,
201508,경부선,천안,9422,6050,3301,28195,
201508,4호선,당고개,27209,20156,6967,81541,
201508,4호선,상계,42288,34316,10777,129669,
201508,4호선,노원,46605,35926,12221,141357,
201508,7호선,굴포천,19734,11905,3988,55361,
201508,7호선,부평구청,22506,13533,6842,65387,
201508,8호선,암사,32693,21742,5466,92594,
201508,8호선,천호,31381,20959,6901,90622,
201508,8호선,강동구청,17647,9165,3248,47707,
201508,8호선,몽촌토성,7789,3911,1474,20963,
201508,8호선,잠실,7360,4036,1531,20287,
201508,2호선,신정네거리,22968,16840,5046,67822,
201508,2호선,양천구청,16102,12929,4322,49455,
201508,8호선,석촌,11911,9093,2407,35322,
201508,1호선,종로5가,6590,4081,1239,18500,
201508,1호선,동대문,18608,14408,4818,56442,
201508,1호선,신설동,15958,10668,2599,45183,
201508,안산선,신길온천,3586,2333,1426,10931,
201508,안산선,정왕,14448,10532,5839,45267,
201508,3호선,학여울,2288,1667,551,6794,
201508,안산선,오이도,14924,11105,5470,46423,
201508,안산선,수리산,7243,5112,1926,21524,
201508,경인선,개봉,42834,29241,4037,118946,
201508,경인선,오류동,21767,15506,3417,62457,
201508,경인선,역곡,59750,40670,7927,168097,
201508,경인선,부천,75961,50625,10198,212745,
201508,경인선,송내,61594,41794,8952,173934,
201508,9호선,국회의사당,4192,2883,883,12150,
201508,9호선,여의도,9498,6650,1965,27611,
201508,9호선,샛강,4829,2915,1256,13829,
201508,9호선,노량진,61369,30601,5468,158807,
201508,9호선,노들,9377,5660,1412,25826,
201508,9호선,흑석(중앙대입구),16773,10893,3932,48371,
201508,일산선,원당,25778,15977,4546,72079,
201508,일산선,화정,32920,22220,5474,93534,
201508,경인선,부평,64413,45649,13412,187887,
201508,경인선,백운,17946,13810,4265,53967,
201508,경인선,동암,54777,38328,11245,159127,
201508,경인선,주안,52800,40141,12695,158436,
201508,경인선,제물포,10408,8668,3695,33179,
201508,경인선,동인천,30010,22967,7929,90916,
201508,경인선,인천,2119,1615,1436,7289,
201508,경인선,구일,11082,7146,954,30264,
201508,경인선,소사,26294,18783,4173,75544,
201508,경인선,부개,21892,14353,4332,62469,
201508,경인선,간석,12767,9294,3883,38711,
201508,경인선,도원,4564,3233,2124,14485,
201508,1호선,제기동,11772,8031,1891,33466,
201508,1호선,청량리(지하),36003,25165,7898,105069,
201508,1호선,동묘앞,6265,4171,3327,20028,
201508,2호선,시청,7221,4910,1673,21025,
201508,2호선,을지로입구,17095,10501,4495,49186,
201508,2호선,을지로3가,5340,3768,1297,15745,
201508,2호선,을지로4가,3776,2775,833,11160,
201508,2호선,동대문역사문화공원,19562,14190,4756,58070,
201508,2호선,신당,20117,12633,4012,56879,
201508,2호선,상왕십리,17483,11029,3609,49604,
201508,2호선,왕십리(성동구청),28559,19329,8101,84548,
201508,2호선,한양대,6331,4356,1620,18638,
201508,2호선,뚝섬,19546,13152,4156,56400,
201508,2호선,성수,19261,14107,8491,61120,
201508,분당선,서울숲,9310,4935,1246,24801,
201508,분당선,압구정로데오,6046,3745,646,16483,
201508,3호선,대치,14496,9028,2972,40992,
201508,2호선,강남,68410,42668,11837,191325,
201508,2호선,교대,32355,18125,4953,87788,
201508,2호선,서초,14407,8432,1962,39208,
201508,2호선,방배,26814,16147,4578,74353,
201508,2호선,사당,87510,55927,18017,248964,
201508,2호선,낙성대,69594,47649,13815,200652,
201508,2호선,서울대입구,112705,73502,27881,326793,
201508,2호선,봉천,48352,29395,8324,134423,
201508,2호선,신림,178720,116324,39065,512829,
