사용월,호선명,지하철역,22시-23시 하차인원,23시-24시 하차인원,00시-01시 하차인원,총하차승객수
201512,2호선,신촌,54986,41006,15258,166236
201512,2호선,이대,24965,19272,6828,76030
201512,2호선,아현,17031,12599,4424,51085
201512,2호선,충정로,15983,11770,4272,48008
201512,2호선,용답,5967,4243,1230,17407
201512,2호선,신답,2845,2292,729,8711
201512,2호선,신설동,2353,2041,669,7416
201512,2호선,도림천,1312,1162,415,4201
201512,2호선,양천구청,18009,15057,5726,56801
201512,2호선,신정네거리,25555,19152,6180,76442
201512,2호선,용두,2982,2300,633,8897
201512,3호선,구파발,32512,26356,9304,100684
201512,3호선,연신내,89826,64005,24064,267721
201512,3호선,불광,36220,25261,8657,106358
201512,3호선,녹번,31299,22529,6409,91536
201512,3호선,홍제,39271,27086,8006,113634
201512,3호선,무악재,10266,7022,2237,29791
201512,3호선,독립문,10485,8154,3751,32875
201512,3호선,경복궁,15155,10047,3078,43435
201512,3호선,안국,7740,5318,1886,22684
201512,3호선,종로3가,4405,3058,1152,13020
201512,3호선,을지로3가,2739,2056,720,8254
201512,3호선,충무로,0,0,0,0
201512,3호선,동대입구,6872,4560,1791,20095
201512,3호선,약수,23014,16812,6757,69597
201512,3호선,금호,15572,10515,3270,44929
201512,3호선,옥수,22316,14792,4043,63467
201512,3호선,압구정,18775,12852,4327,54729
201512,3호선,신사,19523,13446,4832,57324
201512,3호선,잠원,10182,6654,2140,29158
201512,3호선,고속터미널,44581,24644,5884,119690
201512,3호선,교대,5966,4172,1504,17608
201512,3호선,남부터미널,26324,15640,4406,72694
201512,3호선,양재,39129,24800,7694,110752
201512,3호선,매봉,11201,7199,2316,31917
201512,3호선,도곡,9741,6616,3807,29905
201512,3호선,대치,16452,11607,4180,48691
201512,3호선,학여울,2942,2039,746,8669
201512,3호선,대청,19900,14047,5320,59167
201512,3호선,일원,12747,8213,2909,36616
201512,3호선,수서,23518,15135,7550,69721
201512,3호선,가락시장,13775,9731,3180,40461
201512,3호선,경찰병원,11851,9286,2589,35577
201512,3호선,오금,13679,10439,3494,41291
201512,4호선,당고개,30265,23698,8329,92557
201512,4호선,상계,48135,39458,13570,149298
201512,4호선,노원,53318,41930,15064,163630
201512,4호선,창동,70420,55423,20013,216276
201512,4호선,쌍문,74480,56648,18678,224286
201512,4호선,수유(강북구청),98396,71504,18924,287220
201512,4호선,미아,34359,23340,6039,98097
201512,4호선,미아사거리,67328,45571,11170,191397
201512,4호선,길음,59556,41639,10797,171548
201512,4호선,성신여대입구,42953,30486,8995,125387
201512,4호선,한성대입구,26046,18908,12732,83732
201512,4호선,혜화,26857,18015,7311,79040
201512,4호선,동대문,12214,11261,3383,39072
201512,4호선,동대문역사문화공원,20253,14597,4838,59941
201512,4호선,충무로,17738,13233,4940,53649
201512,4호선,명동,20809,13113,3877,58608
201512,4호선,회현,9825,6095,2031,27776
201512,4호선,서울역,29143,17254,6000,81540
201512,4호선,숙대입구,21311,14511,3946,61079
201512,4호선,삼각지,6362,5037,1879,19640
201512,4호선,신용산,9221,5776,1673,25891
201512,4호선,이촌,10706,6792,2600,30804
201512,4호선,동작,3325,2544,1174,10368
201512,4호선,총신대입구,43246,28077,7990,122559
201512,4호선,사당,45744,33008,12833,137329
201512,4호선,남태령,1077,823,336,3313
201512,5호선,방화,16991,12289,5184,51455
201512,5호선,개화산,11767,7896,3059,34489
201512,5호선,김포공항,2444,1137,533,6558
201512,중앙선,회기,52048,40378,10788,155262
201512,중앙선,중랑,11994,7568,2066,33622
201512,중앙선,상봉,11584,7258,2749,33175
201512,중앙선,망우,12600,9480,2469,37149
201512,5호선,마곡,6309,4532,2048,19198
201512,5호선,발산,13265,8966,3570,39066
201512,5호선,우장산,35946,26302,7801,105995
201512,5호선,화곡,66872,45593,14693,194030
201512,5호선,까치산,73628,50609,16205,214070
201512,5호선,신정,29494,21589,6914,87491
201512,5호선,목동,42465,28794,9847,123571
201512,5호선,오목교,33198,23109,7475,96980
201512,5호선,영등포구청,3490,2285,691,9956
201512,5호선,영등포시장,7020,5085,1352,20477
201512,5호선,신길,6374,4446,1236,18430
201512,5호선,여의도,9555,6529,4514,30153
201512,5호선,여의나루,4452,3061,1077,13042
201512,5호선,마포,16193,11570,3794,47750
201512,5호선,공덕,14160,9810,2931,41061
201512,5호선,애오개,10741,7660,4019,33161
201512,5호선,충정로,5068,3830,1113,15079
201512,5호선,서대문,10696,6684,2337,30413
201512,5호선,광화문,12761,8204,2984,36710
201512,5호선,종로3가,6924,4712,1750,20310
201512,5호선,을지로4가,1157,810,294,3418
201512,5호선,동대문역사문화공원,1952,1606,540,6050
201512,5호선,청구,6664,4649,1519,19496
201512,5호선,신금호,9922,6790,2344,28978
201512,5호선,행당,16904,10733,3460,48001
201512,5호선,왕십리(성동구청),7362,4938,3343,23005
201512,5호선,마장,9535,6234,1952,27256
201512,5호선,답십리,29626,20325,6157,85734
201512,5호선,장한평,27665,19331,6622,81283
201512,5호선,군자,24207,16774,8474,73662
201512,5호선,아차산,25873,18817,5787,76350
201512,5호선,광나루,23180,16193,4046,66599
201512,5호선,천호,33750,21768,8154,97422
201512,5호선,강동,33110,23624,11263,101107
201512,5호선,길동,14092,9924,3935,42043
201512,5호선,굽은다리,20966,14237,5188,61357
201512,5호선,명일,18251,12183,4206,52891
201512,5호선,고덕,13853,9438,3402,40546
201512,5호선,상일동,22306,19893,4889,69394
201512,5호선,둔촌동,25036,19809,4599,74480
201512,5호선,올림픽공원,8780,8103,2155,27818
201512,5호선,방이,9434,7884,2786,29538
201512,5호선,오금,5650,4763,1948,18011
201512,5호선,개롱,14015,9432,4089,41551
201512,5호선,거여,14903,9678,4157,43641
201512,5호선,마천,12686,8838,4220,38430
201512,6호선,응암,42163,30885,10477,125688
201512,6호선,역촌,9257,8095,2794,29403
201512,6호선,불광,8445,6261,2365,25516
201512,6호선,독바위,7080,5211,2192,21563
201512,6호선,연신내,0,0,0,0
201512,6호선,구산,11028,8461,3106,33623
201512,6호선,새절,29831,21296,6388,87346
201512,6호선,증산,24548,17174,5182,71452
201512,6호선,디지털미디어시티,25075,18747,6549,75446
201512,6호선,마포구청,21221,15038,4702,62182
201511,2호선,종합운동장,21600,13574,3975,60749
201511,7호선,사가정,32607,20065,7297,92576
201511,7호선,면목,30421,21958,7091,89891
201511,7호선,상봉,28211,21219,8726,86367
201511,7호선,중화,22311,15623,5047,65292
201511,5호선,행당,15473,9204,2810,42960
201511,5호선,신금호,9255,6006,1908,26424
201511,5호선,청구,6104,3996,1217,17421
201511,5호선,동대문역사문화공원,1795,1230,355,5175
201511,5호선,을지로4가,934,567,224,2659
201511,5호선,종로3가,5656,3938,1412,16662
201511,5호선,광화문,10249,6146,2065,28709
201511,5호선,서대문,10031,6076,1964,28102
201511,5호선,충정로,4938,3435,946,14257
201511,5호선,애오개,9751,6557,3339,29398
201511,5호선,공덕,12814,8183,2210,36021
201511,5호선,마포,14939,9811,2913,42602
201511,5호선,여의나루,4147,2457,899,11650
201511,경부선,독산,24641,15740,1352,66374
201511,7호선,먹골,20914,14483,4114,60425
201511,4호선,동대문역사문화공원,17769,12167,4058,51763
201511,4호선,동대문,10912,10771,2876,35471
201511,4호선,혜화,25164,17017,6425,73770
201511,4호선,한성대입구,24515,16866,10384,76280
201511,4호선,성신여대입구,41449,27897,7542,118337
201511,4호선,길음,57139,36791,8951,160020
201511,4호선,미아사거리,63927,38998,8760,175612
201511,4호선,미아,33458,20834,5420,93170
201511,4호선,수유(강북구청),96066,64305,15441,271878
201511,4호선,쌍문,71351,51730,15003,209435
201511,4호선,창동,66296,48162,16245,196999
201511,4호선,노원,49970,37161,12526,149627
201511,4호선,상계,45614,34874,11439,137541
201511,4호선,당고개,28637,20738,7240,85252
201511,3호선,오금,13087,9187,3172,38533
201511,3호선,경찰병원,11151,8314,2191,32807
201511,7호선,태릉입구,14216,9488,4520,42440
201511,7호선,공릉,22275,16478,5956,66984
201511,7호선,하계,36068,26916,9555,108607
201511,7호선,중계,29173,20311,6924,85581
201511,7호선,노원,24891,19514,6961,76257
201511,7호선,마들,24826,19298,6990,75940
201511,7호선,수락산,29356,20124,8089,86925
201511,7호선,도봉산,23455,18506,8511,73927
201511,6호선,봉화산(서울의료원),20874,14052,4557,60357
201511,6호선,화랑대,23955,16699,5277,69886
201511,6호선,태릉입구,11572,9791,4396,37331
201511,6호선,석계,29649,21122,6456,86876
201511,6호선,돌곶이,17101,11347,3951,49500
201511,6호선,상월곡,12734,8926,2547,36941
201511,6호선,월곡,21352,15030,3939,61673
201511,6호선,고려대,15813,12598,3242,47466
201511,6호선,안암,16535,13196,5404,51670
201511,중앙선,회기,51760,37358,9962,150840
201511,중앙선,중랑,11219,6687,1908,31033
201511,중앙선,상봉,10874,6589,2102,30439
201511,중앙선,망우,11783,8633,2058,34257
201511,6호선,보문,15580,9886,3625,44671
201511,2호선,신정네거리,23733,17278,5172,69916
201511,2호선,양천구청,16244,13435,4812,50735
201511,2호선,도림천,1374,996,354,4098
201511,2호선,신설동,2379,1787,539,7084
201511,5호선,여의도,8451,5201,3162,25265
201511,5호선,신길,5865,3876,981,16587
201511,5호선,영등포시장,6371,4330,1022,18094
201511,5호선,영등포구청,3175,1859,485,8694
201511,3호선,가락시장,13004,8409,2604,37021
201511,3호선,수서,21862,13092,6377,63193
201511,3호선,일원,11969,7329,2478,33745
201511,3호선,대청,19009,12716,4322,55056
201511,3호선,학여울,2567,1745,580,7459
201511,3호선,대치,15063,10322,3504,43952
201511,3호선,도곡,8866,5588,3148,26468
201511,3호선,매봉,10541,6412,1938,29432
201511,3호선,양재,35478,21311,6077,98344
201511,2호선,신답,2802,2079,620,8303
201511,경부선,금천구청,18256,12075,1417,50004
201511,경부선,가산디지털단지,15525,9386,1345,41781
201511,분당선,선정릉,4819,3269,725,13632
201511,분당선,강남구청,7464,4711,1056,20695
201511,분당선,압구정로데오,5786,3579,660,15811
201511,분당선,서울숲,9522,5444,1346,25834
201511,분당선,복정,0,0,0,0
201511,분당선,수서,13747,9542,1657,38693
201511,분당선,대모산입구,8105,5467,1017,22694
201511,분당선,개포동,7808,5338,869,21823
201511,경부선,구로,29432,20881,19838,99583
201511,경부선,신길,16779,10451,2947,46956
201511,경부선,신도림,5431,3431,1956,16249
201511,경부선,영등포,45108,24096,6173,120485
201511,경부선,대방,23551,15565,3355,66022
201511,경부선,노량진,27666,19294,4809,79435
201511,경부선,용산,18516,7808,2548,47388
201511,경부선,남영,13351,8380,1797,36879
201511,경부선,서울역,0,0,0,0
201511,9호선2단계,종합운동장,8753,6094,2013,25613
201511,9호선2단계,봉은사,6062,3657,1066,16847
201511,9호선2단계,삼성중앙,3988,2796,867,11639
201511,9호선2단계,선정릉,5297,3887,1363,15844
201511,9호선2단계,언주,4756,3652,1071,14235
201511,9호선,신논현,26547,16403,5257,74754
201511,9호선,사평,4607,2808,817,12839
201511,9호선,고속터미널,17832,10269,2599,48532
201511,9호선,신반포,3743,2469,724,10679
201511,9호선,구반포,3824,2296,762,10706
201511,9호선,동작,2240,1562,1269,7311
201511,9호선,흑석(중앙대입구),17662,11403,3898,50625
201511,9호선,노들,9465,5593,1456,25979
201511,9호선,노량진,36740,23771,6114,103365
201511,5호선,오목교,29909,20175,5755,85748
201511,5호선,목동,40068,24824,8210,113170
201511,5호선,신정,27588,19889,5767,80832
201511,분당선,구룡,3104,2704,326,9238
201511,분당선,도곡,7806,5256,714,21582
201511,분당선,한티,14164,9132,1057,38517
201511,분당선,선릉,6554,4477,871,18456
201511,공항철도 1호선,김포공항,3759,1867,1020,10405
201511,공항철도 1호선,디지털미디어시티,6796,4719,1909,20220
201511,공항철도 1호선,홍대입구,9392,6791,1906,27481
201511,공항철도 1호선,공덕,2885,2171,899,8840
201511,공항철도 1호선,서울역,8768,4221,2133,23890
201511,6호선,창신,5970,3742,1174,16856
201511,6호선,동묘앞,9640,9575,2600,31455
201511,6호선,신당,6895,12513,2213,28516
201511,6호선,청구,4169,2859,1112,12309
201511,6호선,약수,3380,2305,841,9906
201511,2호선,잠실,107526,66382,17670,299104
201511,2호선,잠실나루,30348,19003,6283,85982
201511,2호선,강변,81158,46203,11513,220032
201511,2호선,구의,51105,29337,10154,141701
201511,2호선,건대입구,79890,50640,17490,227910
201511,2호선,성수,19178,13449,8023,59828
201511,2호선,뚝섬,19278,12768,4676,56000
201511,2호선,한양대,6810,4804,1736,20160
201511,2호선,왕십리(성동구청),29179,20133,8542,87033
201511,2호선,상왕십리,18023,11842,4020,51908
201511,2호선,신당,20899,13223,4515,59536
201511,2호선,동대문역사문화공원,22363,16272,5355,66353
201511,2호선,을지로4가,4334,3131,805,12604
201511,2호선,을지로3가,5816,4153,1427,17212
201511,2호선,을지로입구,17847,11868,3821,51383
201511,2호선,시청,7228,4865,1734,21055
201511,1호선,동묘앞,6701,4569,3353,21324
201511,1호선,제기동,12533,8859,1986,35911
201511,1호선,신설동,16685,10818,2501,46689
201511,1호선,동대문,20486,16101,5121,62194
201511,1호선,종로5가,6707,4468,1205,19087
201511,경춘선,신내,616,354,118,1704
201511,경인선,온수,13288,9028,2128,37732
201511,경인선,구일,11573,7975,1077,32198
201511,1호선,종로3가,9652,6302,2872,28478
201511,1호선,종각,10369,5988,1455,28181
201511,1호선,시청,6778,3939,1164,18659
201511,1호선,서울역,50932,26476,9448,137788
201511,3호선,남부터미널,23898,13533,3511,64840
201511,3호선,교대,5569,3494,1278,15910
201511,3호선,고속터미널,39246,21394,4480,104366
201511,3호선,잠원,9998,5597,1680,27273
201511,3호선,신사,16738,11628,3881,48985
201511,3호선,압구정,17366,10813,3866,49411
201511,3호선,옥수,21226,12792,3181,58425
201511,3호선,금호,15348,9029,2610,42335
201511,3호선,약수,21595,14927,5432,63549
201511,3호선,동대입구,6544,4246,1545,18879
201511,3호선,충무로,0,0,0,0
201511,3호선,을지로3가,2634,1764,554,7586
201511,3호선,종로3가,3598,2699,860,10755
201511,3호선,안국,6969,4548,1491,19977
201511,3호선,경복궁,14004,8540,2485,39033
201511,3호선,독립문,9905,7255,3372,30437
201511,3호선,무악재,9688,6479,1865,27720
201511,3호선,홍제,37229,24206,6537,105201
201511,2호선,용답,5917,3985,1232,17051
201511,9호선,샛강,4035,2720,1132,11922
201511,9호선,여의도,8670,6086,1974,25400
201511,9호선,국회의사당,4028,2682,839,11577
201511,9호선,당산,32560,21617,8092,94829
201511,경인선,오류동,21494,15477,3554,62019
201511,경인선,개봉,43916,31700,4325,123857
201511,9호선,선유도,7376,5334,1846,21932
201511,9호선,신목동,7913,5668,2168,23662
201511,9호선,염창,36773,29204,7749,110499
201511,9호선,등촌,18212,12691,4353,53468
201511,9호선,증미,9755,7533,2430,29473
201511,9호선,가양,41661,29667,9330,122319
201511,9호선,양천향교,13804,10722,3528,41858
201511,9호선,마곡나루,4350,3797,1393,13890
201511,9호선,신방화,17591,13018,4453,52653
201511,9호선,공항시장,7635,5676,1743,22689
201511,9호선,김포공항,6077,3608,2156,17918
201511,9호선,개화,8494,5926,1909,24823
201511,8호선,복정,6373,3473,1432,17651
201511,8호선,장지,14689,8802,2841,41021
201511,8호선,문정,7631,4468,1537,21267
201511,8호선,가락시장,7631,4686,2450,22398
201511,8호선,송파,6435,4731,1113,18714
201511,8호선,석촌,12393,9333,2740,36859
201511,2호선,충정로,14614,10267,3232,42727
201511,2호선,아현,15234,11084,3547,45099
201511,2호선,이대,24860,18685,6051,74456
201511,2호선,신촌,50653,37271,12671,151248
201511,2호선,홍대입구,83080,60866,21745,248771
201511,2호선,합정,40068,26939,9492,116567
201511,경의선,수색,1989,1375,213,5566
201511,경의선,디지털미디어시티,3482,2464,495,9923
201511,경의선,가좌,3840,3505,650,11835
201511,경의선,홍대입구,1863,1374,344,5444
201511,경의선,서강대,1715,1187,261,4878
201511,경의선,공덕,2241,1552,435,6469
201511,경의선,신촌,308,265,85,966
201511,경의선,서울역,345,1465,139,2294
201511,2호선,당산,42951,29061,8652,123615
201511,2호선,영등포구청,26080,18263,6597,77020
201511,2호선,문래,22911,15415,5227,66464
201511,2호선,신도림,106407,80258,36340,329412
201511,2호선,대림,78886,41021,11339,210132
201511,2호선,구로디지털단지,120612,73108,20403,334735
201511,2호선,신대방,76060,42780,12418,207318
201511,2호선,신림,178792,120720,38622,516926
201511,2호선,봉천,49677,29190,8730,137274
201511,3호선,녹번,30682,19874,5255,86493
201511,3호선,불광,34286,22115,7095,97782
201511,3호선,연신내,83391,57412,19796,243990
201511,3호선,구파발,30541,22610,7375,91067
201511,2호선,용두,2798,2073,492,8161
201511,5호선,까치산,69228,45918,13383,197757
201511,5호선,화곡,62556,40469,11877,177458
201511,5호선,우장산,34424,22551,6276,97675
201511,5호선,발산,12012,7656,2946,34626
201511,5호선,마곡,6181,3984,1610,17956
201511,5호선,김포공항,2021,921,388,5351
201511,5호선,개화산,10820,6934,2581,31155
201511,5호선,방화,16051,10779,4125,47006
201511,4호선,남태령,980,742,310,3012
201511,4호선,사당,43571,29875,11151,128168
201511,6호선,버티고개,4263,2912,898,12336
201511,6호선,한강진,3493,2333,1890,11209
201511,6호선,이태원,19656,15847,5154,60313
201511,6호선,녹사평(용산구청),6317,4699,1396,18729
201511,6호선,삼각지,7411,5273,1531,21626
201511,6호선,효창공원앞,9399,6582,2159,27539
201511,6호선,공덕,18616,12774,5349,55355
201511,6호선,대흥,10036,7557,2100,29729
201511,6호선,광흥창,10571,7437,2167,30746
201511,6호선,상수,11574,8433,2513,34094
201511,6호선,합정,14964,10163,3178,43269
201511,6호선,망원,19134,12019,3640,53927
201511,6호선,마포구청,20185,12910,3839,57119
201511,6호선,월드컵경기장,5711,3590,1024,16036
201511,6호선,디지털미디어시티,23647,16806,5216,69316
201511,6호선,증산,22739,15111,4501,65090
201511,6호선,새절,28376,19305,5317,81374
201511,6호선,구산,10193,7621,2469,30476
201511,6호선,연신내,0,0,0,0
201511,4호선,총신대입구,39973,23741,6555,110242
201511,4호선,동작,3234,2376,1007,9851
201511,4호선,이촌,9531,5850,2015,26927
201511,4호선,신용산,8641,5128,1458,23868
201511,4호선,삼각지,5901,4460,1523,17785
201511,4호선,숙대입구,20536,13647,3343,58062
201511,4호선,서울역,24687,14324,4800,68498
201511,4호선,회현,8721,5639,1782,24863
201511,4호선,명동,16865,10574,3193,47497
201511,4호선,충무로,17121,12155,4035,50432
201511,2호선,서울대입구,112482,73348,26404,324716
201511,2호선,낙성대,70543,47619,14599,203304
201511,2호선,사당,85394,56316,18597,245701
201511,2호선,방배,26899,16640,5093,75531
201511,8호선,잠실,7444,4248,1589,20725
201511,8호선,몽촌토성,7468,4002,1500,20438
201511,8호선,강동구청,17869,9601,3542,48881
201511,8호선,천호,32264,21519,7325,93372
201511,8호선,암사,32348,22800,5870,93366
201511,7호선,온수,20232,15195,8192,63851
201511,7호선,천왕,15456,11033,3550,45495
201511,7호선,가산디지털단지,12610,8643,3161,37024
201511,7호선,남구로,25359,12989,3561,67268
201511,7호선,대림,19244,8941,2007,49436
201511,2호선,서초,13871,8219,2198,38159
201511,2호선,교대,32312,18617,5465,88706
201511,2호선,강남,62861,39245,11794,176761
201511,2호선,역삼,18973,13240,4594,55780
201511,2호선,선릉,22785,14995,7154,67719
201511,2호선,삼성,19914,11732,6527,58087
201511,7호선,신풍,24191,13646,4259,66287
201511,7호선,보라매,14574,9181,3235,41564
201511,7호선,신대방삼거리,29021,18431,6403,82876
201511,7호선,장승배기,18799,11799,4203,53600
201511,7호선,상도,19336,14157,4228,57057
201511,6호선,독바위,7016,4543,1805,20380
201511,6호선,불광,7663,5556,1958,22840
201511,6호선,역촌,8518,7211,2258,26505
201511,6호선,응암,39872,27644,8635,116023
201511,5호선,마천,12228,8112,3534,36102
201511,5호선,거여,13984,8825,3629,40422
201511,5호선,개롱,13059,8553,3565,38236
201511,5호선,오금,5187,4243,1483,16100
201511,5호선,방이,8532,6910,2311,26285
201511,5호선,올림픽공원,6040,5393,1330,18803
201511,5호선,둔촌동,22942,17956,3944,67784
201511,5호선,상일동,21525,16886,4184,64120
201511,5호선,고덕,12712,8635,2806,36865
201511,5호선,명일,16297,10377,3619,46590
201511,5호선,굽은다리,19461,12478,4313,55713
201511,5호선,길동,12699,8769,3200,37367
201511,5호선,강동,30560,21253,9195,91568
201511,5호선,천호,30319,19052,6421,86111
201511,5호선,광나루,20423,13668,3142,57656
201511,5호선,아차산,24213,16521,4896,69843
201511,5호선,군자,22095,14400,7200,65790
201511,5호선,장한평,25095,16351,5212,71753
201511,5호선,답십리,27825,18243,4962,78855
201511,5호선,마장,8817,5554,1593,24781
201511,5호선,왕십리(성동구청),6781,4080,2723,20365
201511,7호선,숭실대입구,28661,20071,6044,83437
201511,7호선,남성,20923,13517,4678,60041
201511,7호선,이수,23037,14927,4593,65594
201511,7호선,내방,12806,8634,4317,38563
201511,7호선,고속터미널,8457,5160,1388,23462
201511,7호선,반포,5503,3195,1077,15278
201511,7호선,논현,12023,8161,3095,35302
201511,7호선,학동,8393,6412,2202,25400
201511,7호선,강남구청,7910,5548,2486,23854
201511,7호선,청담,12432,8838,4848,38550
201511,7호선,뚝섬유원지,15982,9414,2753,44131
201511,7호선,건대입구,18169,11212,5661,53211
201511,7호선,어린이대공원,16856,11235,3883,48830
201511,7호선,군자,20244,13231,4538,58257
201511,7호선,중곡,19054,12977,3860,54945
201511,7호선,용마산,14865,9593,3483,42806
201511,경원선,도봉산,5982,4659,1944,18567
201511,경원선,도봉,9916,6675,1759,28266
201511,경원선,방학,15210,10734,2350,43504
201511,경원선,창동,0,0,0,0
201511,경원선,녹천,9001,6504,1910,26416
201511,경원선,월계,7676,5288,1512,22152
201511,경원선,광운대,16760,13846,7210,54576
201511,경원선,석계,27691,16525,3932,75839
201511,경원선,신이문,20828,13860,3169,58685
201511,경원선,외대앞,22506,18179,4744,67935
201511,경원선,왕십리,29335,15928,6259,80857
201511,경원선,응봉,3055,2009,501,8620
201511,경원선,옥수,4,1,0,9
201511,경원선,한남,4109,2802,651,11671
201511,경원선,서빙고,2166,1360,343,6035
201511,경원선,이촌,5677,3458,934,15746
201510,4호선,남태령,1019,705,282,3025
201510,분당선,선정릉,4890,3068,721,13569
201510,분당선,강남구청,7499,4828,1085,20911
201510,분당선,압구정로데오,6311,4050,727,17399
201510,분당선,서울숲,10330,5452,1332,27444
201510,경인선,온수,13875,9665,2291,39706
201510,경인선,구일,12375,8103,1315,34168
201510,경인선,오류동,23567,16587,3544,67265
201510,경인선,개봉,47055,31326,4583,130019
201510,경부선,독산,26253,16691,1363,70560
201510,2호선,용두,2925,2118,453,8421
201510,2호선,신정네거리,24675,17756,5054,72160
201510,2호선,양천구청,16511,14157,4840,52019
201510,2호선,도림천,1281,983,350,3895
201510,2호선,신설동,2372,1675,527,6946
201510,2호선,신답,2922,2312,558,8714
201510,2호선,용답,6017,3992,1064,17090
201510,2호선,충정로,14973,10543,3425,43914
201510,2호선,아현,15542,10965,3356,45405
201510,2호선,이대,25274,18851,6067,75466
201510,2호선,신촌,52620,39705,12932,157877
201510,2호선,홍대입구,94029,70440,25018,283516
201510,2호선,합정,43306,28970,9514,125096
201510,2호선,당산,44804,31072,9189,129869
201510,2호선,영등포구청,27208,18600,6886,79902
201510,2호선,문래,23942,15403,5416,68703
201510,2호선,신도림,112670,86310,38651,350301
201510,2호선,대림,83462,43172,11127,221223
201510,2호선,구로디지털단지,126499,77820,21036,351854
201510,2호선,신대방,78499,45114,12999,215111
201510,2호선,신림,187771,124710,39694,539946
201510,2호선,봉천,50686,30547,8621,140540
201510,2호선,서울대입구,115940,76045,27554,335479
201510,2호선,낙성대,72427,49289,14736,208879
201510,2호선,사당,92056,60437,19644,264193
201510,2호선,방배,27961,16741,5269,77932
201510,2호선,서초,14887,8706,2145,40625
201510,2호선,교대,33574,19281,5418,91847
201510,2호선,강남,69777,43684,12326,195564
201510,2호선,역삼,20759,13491,4791,59800
201510,2호선,선릉,24577,15317,6916,71387
201510,2호선,삼성,22444,12551,6950,64389
201510,2호선,종합운동장,23802,14475,4044,66123
201510,2호선,잠실,114394,70916,18368,318072
201510,2호선,잠실나루,32063,20263,6526,90915
201510,2호선,강변,87322,49889,12334,236867
201510,2호선,구의,52392,29870,10681,145335
201510,2호선,건대입구,87423,54821,19007,248674
201510,2호선,성수,19863,13833,9724,63283
201510,2호선,뚝섬,20350,13618,4732,59050
201510,2호선,한양대,7232,4793,1796,21053
201510,2호선,왕십리(성동구청),29850,20982,8682,89364
201510,2호선,상왕십리,18354,12290,3874,52872
201510,2호선,신당,21583,13750,4634,61550
201510,2호선,동대문역사문화공원,23855,17068,5819,70597
201510,2호선,을지로4가,4327,3017,859,12530
201510,2호선,을지로3가,6113,4493,1337,18056
201510,2호선,을지로입구,19086,12185,4950,55307
201510,2호선,시청,7482,5399,1877,22240
201510,1호선,동묘앞,6967,4641,3576,22151
201510,1호선,제기동,12688,8628,1949,35953
201510,1호선,신설동,17058,11463,2769,48348
201510,1호선,동대문,20773,16552,5147,63245
201510,경원선,도봉,10255,7283,1925,29718
201510,경원선,방학,15935,11224,2564,45658
201510,4호선,서울역,25563,15632,4953,71711
201510,4호선,회현,9276,5785,1763,26100
201510,4호선,명동,17697,11442,3034,49870
201510,4호선,충무로,17039,12649,3942,50669
201510,4호선,동대문역사문화공원,18810,13012,4013,54645
201510,4호선,동대문,11591,10482,3142,36806
201510,4호선,혜화,26172,16739,7183,76266
201510,4호선,한성대입구,25550,16824,12293,80217
201510,4호선,성신여대입구,41846,28507,7337,119536
201510,4호선,길음,58875,38680,8932,165362
201510,4호선,미아사거리,67368,40394,8982,184112
201510,4호선,미아,35175,21230,5372,96952
201510,4호선,수유(강북구청),101143,67211,15846,285343
201510,4호선,쌍문,74094,53074,15727,216989
201510,4호선,창동,68541,50325,16777,204184
201510,4호선,노원,51433,38762,13371,154999
201510,4호선,상계,47355,36351,11940,143001
201510,4호선,당고개,29512,21922,7603,88549
201510,3호선,오금,14373,9680,3049,41475
201510,3호선,경찰병원,11731,8411,2227,34100
201510,3호선,가락시장,13683,8661,2587,38614
201510,3호선,수서,22652,13315,6377,64996
201510,3호선,일원,12522,7275,2553,34872
201510,3호선,교대,5681,3578,1286,16226
201510,3호선,고속터미널,42008,22369,4529,110914
201510,3호선,잠원,10863,5665,1708,29099
201510,3호선,신사,19256,13259,3849,55620
201510,3호선,압구정,18949,11498,3885,53281
201510,5호선,행당,16088,9558,2801,44535
201510,5호선,신금호,9530,6249,2100,27409
201510,5호선,청구,6377,4235,1211,18200
201510,5호선,동대문역사문화공원,1805,1283,410,5303
201510,5호선,을지로4가,1072,678,217,3039
201510,5호선,종로3가,6788,4491,1397,19464
201510,5호선,광화문,11530,6367,2128,31555
201510,5호선,서대문,10692,6253,1922,29559
201510,5호선,충정로,4904,3347,896,14051
201510,5호선,애오개,10084,6677,3525,30370
201510,5호선,공덕,13344,8506,2307,37501
201510,5호선,마포,15580,10140,2710,44010
201510,5호선,여의나루,6774,3150,1006,17704
201510,5호선,여의도,9337,5446,3678,27798
201510,5호선,신길,6159,4063,963,17344
201510,5호선,영등포시장,6951,4591,986,19479
201510,5호선,영등포구청,3739,2257,570,10305
201510,5호선,오목교,31419,20640,5651,89129
201510,5호선,목동,41324,26360,8163,117171
201510,5호선,신정,28109,20306,5900,82424
201510,5호선,까치산,71497,47348,13899,204241
201510,5호선,화곡,65410,42205,12597,185622
201510,5호선,우장산,36319,23383,6056,102077
201510,5호선,발산,13274,8295,2878,37721
201510,5호선,마곡,6758,4466,1614,19596
201510,5호선,김포공항,2160,1053,426,5799
201510,5호선,개화산,11682,7119,2796,33279
201510,경부선,금천구청,19219,13161,1300,52899
201510,경부선,가산디지털단지,16461,9510,1485,43917
